date,area,data_set,variable,measurement,value,population,square_km,people_per_square_km
2020-04-12,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-04-11,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-04-14,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-04-13,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-09,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-08,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-11,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-10,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-05,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-04,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-07,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-06,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-17,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-16,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-19,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-18,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-13,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-12,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-15,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-14,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-04-24,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-04-23,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-04-26,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-04-25,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-04-20,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-04-19,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-04-22,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-04-21,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-01,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-04-30,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-03,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-05-02,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-04-28,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-04-27,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-04-29,Western Isles,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,6,26720,3058.7225,8.735673144588958
2020-04-29,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1313,417470,7527.0736,55.46245754791079
2020-04-28,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1273,417470,7527.0736,55.46245754791079
2020-05-01,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1379,417470,7527.0736,55.46245754791079
2020-04-30,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1349,417470,7527.0736,55.46245754791079
2020-04-25,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1224,417470,7527.0736,55.46245754791079
2020-04-24,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1199,417470,7527.0736,55.46245754791079
2020-04-27,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1261,417470,7527.0736,55.46245754791079
2020-04-26,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1251,417470,7527.0736,55.46245754791079
2020-05-07,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1465,417470,7527.0736,55.46245754791079
2020-05-06,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1445,417470,7527.0736,55.46245754791079
2020-05-09,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1486,417470,7527.0736,55.46245754791079
2020-05-08,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1471,417470,7527.0736,55.46245754791079
2020-05-03,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1410,417470,7527.0736,55.46245754791079
2020-05-02,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1392,417470,7527.0736,55.46245754791079
2020-05-05,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1429,417470,7527.0736,55.46245754791079
2020-05-04,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1411,417470,7527.0736,55.46245754791079
2020-04-14,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,826,417470,7527.0736,55.46245754791079
2020-04-13,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,812,417470,7527.0736,55.46245754791079
2020-04-16,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,937,417470,7527.0736,55.46245754791079
2020-04-15,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,898,417470,7527.0736,55.46245754791079
2020-04-10,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,712,417470,7527.0736,55.46245754791079
2020-04-09,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,667,417470,7527.0736,55.46245754791079
2020-04-12,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,803,417470,7527.0736,55.46245754791079
2020-04-11,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,753,417470,7527.0736,55.46245754791079
2020-04-21,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1084,417470,7527.0736,55.46245754791079
2020-04-20,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1071,417470,7527.0736,55.46245754791079
2020-04-23,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1159,417470,7527.0736,55.46245754791079
2020-04-22,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1124,417470,7527.0736,55.46245754791079
2020-04-18,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1022,417470,7527.0736,55.46245754791079
2020-04-17,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,979,417470,7527.0736,55.46245754791079
2020-04-19,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1056,417470,7527.0736,55.46245754791079
2020-05-26,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1659,417470,7527.0736,55.46245754791079
2020-05-25,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1659,417470,7527.0736,55.46245754791079
2020-05-28,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1665,417470,7527.0736,55.46245754791079
2020-05-27,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1661,417470,7527.0736,55.46245754791079
2020-05-15,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1555,417470,7527.0736,55.46245754791079
2020-05-14,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1540,417470,7527.0736,55.46245754791079
2020-05-17,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1589,417470,7527.0736,55.46245754791079
2020-05-16,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1582,417470,7527.0736,55.46245754791079
2020-05-11,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1497,417470,7527.0736,55.46245754791079
2020-05-10,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1497,417470,7527.0736,55.46245754791079
2020-05-13,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1515,417470,7527.0736,55.46245754791079
2020-05-12,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1505,417470,7527.0736,55.46245754791079
2020-05-22,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1641,417470,7527.0736,55.46245754791079
2020-05-21,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1632,417470,7527.0736,55.46245754791079
2020-05-24,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1658,417470,7527.0736,55.46245754791079
2020-05-23,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1645,417470,7527.0736,55.46245754791079
2020-05-19,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1599,417470,7527.0736,55.46245754791079
2020-05-18,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1593,417470,7527.0736,55.46245754791079
2020-05-20,Tayside,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,1617,417470,7527.0736,55.46245754791079
2020-05-29,Borders,COVID-19 patients in hospital,Suspected,Count,11,115510,4731.787,24.411496121866854
2020-05-29,Ayrshire and Arran,COVID-19 patients in hospital,Suspected,Count,33,369360,3369.5133,109.61820509804784
2020-05-29,Lothian,COVID-19 patients in hospital,Confirmed,Count,160,907580,1723.9554,526.4521344345683
2020-05-29,Tayside,COVID-19 patients in hospital,Confirmed,Count,10,417470,7527.0736,55.46245754791079
2020-05-29,Lanarkshire,COVID-19 patients in hospital,Suspected,Count,66,661900,2241.8023000000003,295.2535109808746
2020-05-29,Highland,COVID-19 patients in hospital,Suspected,Count,34,321700,32565.8759,9.8784384300868755
2020-05-29,Lothian,COVID-19 patients in hospital,Suspected,Count,183,907580,1723.9554,526.4521344345683
2020-05-29,Fife,COVID-19 patients in hospital,Suspected,Count,29,373550,1325.0352,281.9170388831934
2020-05-29,Dumfries and Galloway,COVID-19 patients in hospital,Suspected,Count,18,148860,6426.8724,23.162121594323235
2020-05-29,Grampian,COVID-19 patients in hospital,Suspected,Count,22,585700,8735.8564,67.04551599543234
2020-05-29,Forth Valley,COVID-19 patients in hospital,Suspected,Count,41,306640,2643.3061000000002,116.00623930766095
2020-05-29,Ayrshire and Arran,COVID-19 patients in hospital,Confirmed,Count,13,369360,3369.5133,109.61820509804784
2020-05-29,Lothian,COVID-19 patients in ICU,Total,Count,9,907580,1723.9554,526.4521344345683
2020-05-29,Greater Glasgow and Clyde,COVID-19 patients in hospital,Confirmed,Count,354,1183120,1104.1419,1071.5289402566825
2020-05-29,Grampian,COVID-19 patients in hospital,Confirmed,Count,65,585700,8735.8564,67.04551599543234
2020-05-29,Lanarkshire,COVID-19 patients in hospital,Confirmed,Count,77,661900,2241.8023000000003,295.2535109808746
2020-05-29,Highland,COVID-19 patients in hospital,Confirmed,Count,11,321700,32565.8759,9.8784384300868755
2020-05-29,Fife,COVID-19 patients in hospital,Confirmed,Count,65,373550,1325.0352,281.9170388831934
2020-05-29,Forth Valley,COVID-19 patients in hospital,Confirmed,Count,10,306640,2643.3061000000002,116.00623930766095
2020-05-30,Scotland,Testing - Cumulative,Total number of COVID-19 tests carried out by NHS Labs - Cumulative,Count,167061,5463300,77910.79429999998,70.12250419323476
2020-05-30,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by NHS Labs - Daily,Count,3299,5463300,77910.79429999998,70.12250419323476
2020-05-30,Scotland,Testing - Cumulative,Total number of COVID-19 tests carried out by Regional Testing Centres - Cumulative,Count,58375,5463300,77910.79429999998,70.12250419323476
2020-05-30,Scotland,Testing - Daily,Total number of COVID-19 tests carried out by Regional Testing Centres - Daily,Count,1026,5463300,77910.79429999998,70.12250419323476
2020-05-30,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Positive,Count,15382,5463300,77910.79429999998,70.12250419323476
2020-05-30,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Negative,Count,97602,5463300,77910.79429999998,70.12250419323476
2020-05-30,Scotland,Testing - Daily,Daily people found positive,Count,55,5463300,77910.79429999998,70.12250419323476
2020-05-30,Scotland,Testing - Cumulative,Cumulative people tested for COVID-19 - Total,Count,112984,5463300,77910.79429999998,70.12250419323476
2020-05-29,Scotland,Adult Care Homes - Cumulative,Cumulative number that have reported more than one suspected COVID-19 case,Count,498,5463300,77910.79429999998,70.12250419323476
2020-05-29,Scotland,Adult Care Homes - Cumulative,Cumulative number that have reported a suspected COVID-19 case,Count,668,5463300,77910.79429999998,70.12250419323476
2020-05-29,Scotland,Adult Care Homes - Cumulative,Cumulative number of suspected COVID-19 cases,Count,5951,5463300,77910.79429999998,70.12250419323476
2020-05-29,Scotland,Adult Care Homes - Daily,Number with current suspected COVID-19 cases,Count,483,5463300,77910.79429999998,70.12250419323476
2020-05-29,Scotland,NHS workforce COVID-19 absences,Medical and dental staff,Count,141,5463300,77910.79429999998,70.12250419323476
2020-05-29,Scotland,NHS workforce COVID-19 absences,Nursing and midwifery staff,Count,2864,5463300,77910.79429999998,70.12250419323476
2020-05-29,Scotland,NHS workforce COVID-19 absences,All staff,Count,6113,5463300,77910.79429999998,70.12250419323476
2020-05-29,Scotland,NHS workforce COVID-19 absences,Other staff,Count,3108,5463300,77910.79429999998,70.12250419323476
2020-05-29,Scotland,Calls,Coronavirus helpline,Count,447,5463300,77910.79429999998,70.12250419323476
2020-05-29,Scotland,Calls,NHS24 111,Count,2747,5463300,77910.79429999998,70.12250419323476
