date_code,value,variable,official_name
2020-03-26,12,COVID-19 patients in ICU - Total,Lothian
2020-03-25,14,COVID-19 patients in ICU - Total,Lothian
2020-03-28,17,COVID-19 patients in ICU - Total,Lothian
2020-03-27,15,COVID-19 patients in ICU - Total,Lothian
2020-04-08,41,COVID-19 patients in ICU - Total,Lothian
2020-04-09,39,COVID-19 patients in ICU - Total,Lothian
2020-04-07,41,COVID-19 patients in ICU - Total,Lothian
2020-04-11,36,COVID-19 patients in ICU - Total,Lothian
2020-04-10,40,COVID-19 patients in ICU - Total,Lothian
2020-04-04,41,COVID-19 patients in ICU - Total,Lothian
2020-04-03,36,COVID-19 patients in ICU - Total,Lothian
2020-04-06,40,COVID-19 patients in ICU - Total,Lothian
2020-04-05,46,COVID-19 patients in ICU - Total,Lothian
2020-04-26,16,COVID-19 patients in ICU - Total,Lanarkshire
2020-04-27,17,COVID-19 patients in ICU - Total,Lanarkshire
2020-04-25,18,COVID-19 patients in ICU - Total,Lanarkshire
2020-04-29,12,COVID-19 patients in ICU - Total,Lanarkshire
2020-04-28,13,COVID-19 patients in ICU - Total,Lanarkshire
2020-04-22,22,COVID-19 patients in ICU - Total,Lanarkshire
2020-04-21,22,COVID-19 patients in ICU - Total,Lanarkshire
2020-04-24,17,COVID-19 patients in ICU - Total,Lanarkshire
2020-04-23,19,COVID-19 patients in ICU - Total,Lanarkshire
2020-03-22,7,COVID-19 patients in ICU - Total,Lothian
2020-03-21,9,COVID-19 patients in ICU - Total,Lothian
2020-03-24,14,COVID-19 patients in ICU - Total,Lothian
2020-03-23,7,COVID-19 patients in ICU - Total,Lothian
2020-03-18,5,COVID-19 patients in ICU - Total,Lothian
2020-04-30,8,COVID-19 patients in ICU - Total,Lanarkshire
2020-03-20,6,COVID-19 patients in ICU - Total,Lothian
2020-03-19,5,COVID-19 patients in ICU - Total,Lothian
2020-03-21,0,COVID-19 patients in ICU - Total,Orkney
2020-03-22,0,COVID-19 patients in ICU - Total,Orkney
2020-03-20,0,COVID-19 patients in ICU - Total,Orkney
2020-03-24,0,COVID-19 patients in ICU - Total,Orkney
2020-03-23,0,COVID-19 patients in ICU - Total,Orkney
2020-04-30,16,COVID-19 patients in ICU - Total,Lothian
2020-04-29,17,COVID-19 patients in ICU - Total,Lothian
2020-03-19,0,COVID-19 patients in ICU - Total,Orkney
2020-03-18,0,COVID-19 patients in ICU - Total,Orkney
2020-03-30,0,COVID-19 patients in ICU - Total,Orkney
2020-03-29,0,COVID-19 patients in ICU - Total,Orkney
2020-04-01,0,COVID-19 patients in ICU - Total,Orkney
2020-03-31,0,COVID-19 patients in ICU - Total,Orkney
2020-03-26,0,COVID-19 patients in ICU - Total,Orkney
2020-03-25,0,COVID-19 patients in ICU - Total,Orkney
2020-03-28,0,COVID-19 patients in ICU - Total,Orkney
2020-03-27,0,COVID-19 patients in ICU - Total,Orkney
2020-04-17,30,COVID-19 patients in ICU - Total,Lothian
2020-04-18,28,COVID-19 patients in ICU - Total,Lothian
2020-04-16,28,COVID-19 patients in ICU - Total,Lothian
2020-04-20,27,COVID-19 patients in ICU - Total,Lothian
2020-04-19,29,COVID-19 patients in ICU - Total,Lothian
2020-04-13,36,COVID-19 patients in ICU - Total,Lothian
2020-04-12,35,COVID-19 patients in ICU - Total,Lothian
2020-04-15,28,COVID-19 patients in ICU - Total,Lothian
2020-04-14,33,COVID-19 patients in ICU - Total,Lothian
2020-04-26,24,COVID-19 patients in ICU - Total,Lothian
2020-04-25,25,COVID-19 patients in ICU - Total,Lothian
2020-04-28,21,COVID-19 patients in ICU - Total,Lothian
2020-04-27,24,COVID-19 patients in ICU - Total,Lothian
2020-04-22,29,COVID-19 patients in ICU - Total,Lothian
2020-04-21,29,COVID-19 patients in ICU - Total,Lothian
2020-04-24,26,COVID-19 patients in ICU - Total,Lothian
2020-04-23,27,COVID-19 patients in ICU - Total,Lothian
2020-04-30,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-27,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-26,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-29,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-28,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-14,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-15,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-13,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-17,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-16,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-10,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-09,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-12,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-11,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-23,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-22,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-25,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-24,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-19,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-18,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-21,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-20,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-06,15,COVID-19 patients in ICU - Total,Tayside
2020-04-07,11,COVID-19 patients in ICU - Total,Tayside
2020-04-05,13,COVID-19 patients in ICU - Total,Tayside
2020-04-09,7,COVID-19 patients in ICU - Total,Tayside
2020-04-08,7,COVID-19 patients in ICU - Total,Tayside
2020-04-02,12,COVID-19 patients in ICU - Total,Tayside
2020-04-01,10,COVID-19 patients in ICU - Total,Tayside
2020-04-04,17,COVID-19 patients in ICU - Total,Tayside
2020-04-03,14,COVID-19 patients in ICU - Total,Tayside
2020-04-15,6,COVID-19 patients in ICU - Total,Tayside
2020-04-16,6,COVID-19 patients in ICU - Total,Tayside
2020-04-14,8,COVID-19 patients in ICU - Total,Tayside
2020-04-18,7,COVID-19 patients in ICU - Total,Tayside
2020-04-17,5,COVID-19 patients in ICU - Total,Tayside
2020-04-11,8,COVID-19 patients in ICU - Total,Tayside
2020-04-10,8,COVID-19 patients in ICU - Total,Tayside
2020-04-13,8,COVID-19 patients in ICU - Total,Tayside
2020-04-12,8,COVID-19 patients in ICU - Total,Tayside
2020-03-20,0,COVID-19 patients in ICU - Total,Tayside
2020-03-21,0,COVID-19 patients in ICU - Total,Tayside
2020-03-19,0,COVID-19 patients in ICU - Total,Tayside
2020-03-23,5,COVID-19 patients in ICU - Total,Tayside
2020-03-22,0,COVID-19 patients in ICU - Total,Tayside
2020-04-29,0,COVID-19 patients in ICU - Total,Shetland
2020-04-28,0,COVID-19 patients in ICU - Total,Shetland
2020-03-18,0,COVID-19 patients in ICU - Total,Tayside
2020-04-30,0,COVID-19 patients in ICU - Total,Shetland
2020-03-29,7,COVID-19 patients in ICU - Total,Tayside
2020-03-28,7,COVID-19 patients in ICU - Total,Tayside
2020-03-31,10,COVID-19 patients in ICU - Total,Tayside
2020-03-30,9,COVID-19 patients in ICU - Total,Tayside
2020-03-25,6,COVID-19 patients in ICU - Total,Tayside
2020-03-24,6,COVID-19 patients in ICU - Total,Tayside
2020-03-27,6,COVID-19 patients in ICU - Total,Tayside
2020-03-26,5,COVID-19 patients in ICU - Total,Tayside
2020-03-28,0,COVID-19 patients in ICU - Total,Western Isles
2020-03-29,0,COVID-19 patients in ICU - Total,Western Isles
2020-03-27,0,COVID-19 patients in ICU - Total,Western Isles
2020-03-31,0,COVID-19 patients in ICU - Total,Western Isles
2020-03-30,0,COVID-19 patients in ICU - Total,Western Isles
2020-03-24,0,COVID-19 patients in ICU - Total,Western Isles
2020-03-23,0,COVID-19 patients in ICU - Total,Western Isles
2020-03-26,0,COVID-19 patients in ICU - Total,Western Isles
2020-03-25,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-06,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-05,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-08,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-07,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-02,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-01,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-04,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-03,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-24,6,COVID-19 patients in ICU - Total,Tayside
2020-04-25,5,COVID-19 patients in ICU - Total,Tayside
2020-04-23,6,COVID-19 patients in ICU - Total,Tayside
2020-04-27,0,COVID-19 patients in ICU - Total,Tayside
2020-04-26,0,COVID-19 patients in ICU - Total,Tayside
2020-04-20,8,COVID-19 patients in ICU - Total,Tayside
2020-04-19,6,COVID-19 patients in ICU - Total,Tayside
2020-04-22,7,COVID-19 patients in ICU - Total,Tayside
2020-04-21,7,COVID-19 patients in ICU - Total,Tayside
2020-03-20,0,COVID-19 patients in ICU - Total,Western Isles
2020-03-19,0,COVID-19 patients in ICU - Total,Western Isles
2020-03-22,0,COVID-19 patients in ICU - Total,Western Isles
2020-03-21,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-29,0,COVID-19 patients in ICU - Total,Tayside
2020-04-28,0,COVID-19 patients in ICU - Total,Tayside
2020-03-18,0,COVID-19 patients in ICU - Total,Western Isles
2020-04-30,0,COVID-19 patients in ICU - Total,Tayside
2020-04-19,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-20,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-18,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-22,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-21,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-15,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-14,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-17,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-16,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-28,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-29,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-27,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-01,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-30,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-24,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-23,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-26,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-25,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-02,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-03,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-01,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-05,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-04,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-03-29,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-03-28,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-03-31,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-03-30,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-11,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-10,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-13,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-12,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-07,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-06,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-09,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-08,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-13,92,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-14,97,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-12,94,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-16,90,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-15,93,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-09,94,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-08,105,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-11,97,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-10,94,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-22,66,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-23,71,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-21,77,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-25,67,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-24,64,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-18,89,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-17,89,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-20,87,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-19,90,COVID-19 patients in hospital - Confirmed,Tayside
2020-03-27,25,COVID-19 patients in hospital - Confirmed,Tayside
2020-03-28,32,COVID-19 patients in hospital - Confirmed,Tayside
2020-03-26,26,COVID-19 patients in hospital - Confirmed,Tayside
2020-03-30,46,COVID-19 patients in hospital - Confirmed,Tayside
2020-03-29,34,COVID-19 patients in hospital - Confirmed,Tayside
2020-05-03,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-02,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-05,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-04,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-04-05,83,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-04,74,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-07,91,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-06,93,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-01,52,COVID-19 patients in hospital - Confirmed,Tayside
2020-03-31,48,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-03,67,COVID-19 patients in hospital - Confirmed,Tayside
2020-04-02,64,COVID-19 patients in hospital - Confirmed,Tayside
2020-05-02,197,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-03,194,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-01,200,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-05,197,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-04,200,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-28,213,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-27,227,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-30,203,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-29,209,COVID-19 patients in hospital - Confirmed,Lothian
2020-03-31,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-01,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-03-30,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-03,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-02,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-03-27,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-03-26,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-03-29,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-03-28,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-15,221,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-16,217,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-14,221,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-18,236,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-17,229,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-11,200,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-10,205,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-13,204,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-12,201,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-24,230,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-23,230,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-26,227,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-25,234,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-20,224,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-19,228,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-22,241,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-21,234,COVID-19 patients in hospital - Confirmed,Lothian
2020-04-26,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-27,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-25,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-29,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-28,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-22,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-21,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-24,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-23,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-05,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-04,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-03-27,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-03-26,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-01,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-30,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-03,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-02,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-09,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-10,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-08,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-12,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-11,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-05,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-04,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-07,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-06,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-18,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-17,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-20,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-19,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-14,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-13,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-16,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-04-15,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-03-26,31,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-03-28,31,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-03-27,25,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-04-03,29,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-04-04,32,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-04-02,32,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
